latitude;longitude;incubation;season;sanctuary;locality;site;abc;station;prefixe;arms_name;arms_number;b_m_t;o_c;plate_number;Orientation;arms_campaign;image_id;image_name;Bivalvia;Calc_worm_tube;Hydrozoa;msp10_spo;msp11_spo;msp12_spo;msp15_spo;msp14_spo;msp16_spo;msp18_spo;msp19_spo;msp1_spo;msp20_spo;msp21_spo;msp22_spo;msp23_spo;msp24_spo;msp25_spo;msp26_spo;msp27_spo;msp28_spo;msp29_spo;msp2_spo;msp30_spo;msp31_spo;msp33_spo;msp34_spo;msp35_spo;msp36_spo;msp37_spo;msp38_spo;msp3_spo;msp4_spo;msp5_spo;msp7_spo;msp8_spo;msp9_spo;Pina_sp;Cirripedia;Soft_worm_tube;Miniacina_sp_(r)_for;Miniacina_sp_(a)_for;Miniacina_sp_(j)_for;Parasmittina_margaritata_bryo;msp12_bryo;msp14_bryo;Schizomavella_sp_bryo;Smittoidea_cautela_bryo;Watersipora_subtorquata_bryo;Smittipora_harmeriana_bryo;Disporella_novaehollandiae_bryo;msp5_bryo;Crisia_elongata_bryo;Tubulipora_sp_bryo;Scrupocellaria_sp_bryo;Red_biofilm;Green_biofilm;Cyanobacteria;Lissoclinum_sp1_ascc;Ascidia_archaia_ascs;Didemnidae_sp1_ascc;Lissoclinum_sp2_ascc;Cystodystes_sp_ascc;Polysyncraton_milleporae_ascc;Botryllus_sp1_ascc;msp15_ascc;Botryllus_gregalis_ascc;msp17_ascc;Botryllus_sp2_ascc;Aplidium_sp_ascc;Polycarpa_sp_ascs;Trididemnum_sp_ascc;Botryllus_sp3_ascc;Botryllus_tuberatus_ascc;Botryllus_sp6_ascc;Eusynstyela_hartmeyeri_ascc;msp2_ascs;Botryllus_sp4_ascc;Styela_canopus_ascs;Didemnidae_sp2_ascc;Ascidia_sydneiensis_ascs;Botryllus_sp5_ascc;msp5_ascs;Polysyncraton_rostrum_ascc;msp6_ascs;msp7_ascc;Didemnidae_sp3_ascc;Ascidia_fictile_ascs;msp9_ascc;msp9_ascs;bare_plate;sediment;Brown_upright_macroalgae;CCA;Green_encr_macroalgae;Green_upright_macroalgae;Red_upright_Macroalgae
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire N;C;RUNARMS2;RUNA;RUNA2C;2;H;O;9;D;RUNARMS;1931124;RUNARMS2C_9D.jpg;2;12;8;0;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;16;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;20;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;B;F;1;U;RUNARMS;1964316;RUNARMS3A_1U.jpg;0;44,736;2,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,632;21,053;0;21,053;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;B;F;2;D;RUNARMS;1964317;RUNARMS3A_2D.jpg;0;5,263;5,263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,632;0;0;0;0;0;0;0;0;31,579;0;0;13,158;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;B;O;2;U;RUNARMS;1964319;RUNARMS3A_2U.jpg;0;23,913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,174;0;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,565;0;17,391;0;0;2,174
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;B;O;3;D;RUNARMS;1964320;RUNARMS3A_3D.jpg;0;34,043;2,128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,255;4,255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,128;0;25,532;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;F;3;U;RUNARMS;1964321;RUNARMS3A_3U.jpg;0;15,625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;3,125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;3,125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,75;28,125;3,125;15,625;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;F;4;D;RUNARMS;1964322;RUNARMS3A_4D.jpg;0;13,889;0;0;0;2,778;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;25;0;0;0;8,333;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;11,111;2,778;0;16,667;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;O;4;U;RUNARMS;1964323;RUNARMS3A_4U.jpg;0;14;18;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;2;22;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;O;5;D;RUNARMS;1964325;RUNARMS3A_5D.jpg;0;29,787;2,128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,255;0;0;0;0;0;2,128;0;0;12,766;0;0;0;8,511;2,128;0;0;0;0;6,383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,383;8,511;0;17,021;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;F;5;U;RUNARMS;1964326;RUNARMS3A_5U.jpg;0;14,706;2,941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941;2,941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,941;38,235;0;23,529;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;F;6;D;RUNARMS;1964327;RUNARMS3A_6D.jpg;0;5,714;0;0;0;0;8,571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,858;0;0;0;0;0;0;0;0;0;0;14,285;0;0;0;2,858;0;0;8,571;0;0;0;0;0;0;0;0;0;2,858;0;2,858;0;0;0;0;0;0;0;0;19,999;0;0;0;0;0;0;5,714;0;0;0;14,285;2,858;0;8,571;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;O;6;U;RUNARMS;1964329;RUNARMS3A_6U.jpg;2,174;15,217;0;0;0;6,521;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,869;0;0;0;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,348;0;0;0;0;0;0;2,174;0;0;0;4,348;21,739;0;28,261;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;M;O;7;D;RUNARMS;1964330;RUNARMS3A_7D.jpg;0;12,766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,256;0;17,022;0;0;0;0;0;0;0;0;10,638;0;0;0;4,256;4,256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,766;0;0;0;0;0;0;0;0;0;0;8,51;0;0;19,148;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;H;F;7;U;RUNARMS;1964331;RUNARMS3A_7U.jpg;0;12,122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,03;0;0;0;0;0;0;0;0;3,03;0;6,06;0;0;0;0;0;0;0;0;3,03;0;0;0;0;3,03;3,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,06;18,182;0;42,425;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;H;F;8;D;RUNARMS;1964417;RUNARMS3A_8D.jpg;0;8,108;2,703;0;0;5,405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,703;0;0;0;0;0;0;0;0;21,622;0;0;0;0;0;0;0;0;0;0;2,703;0;0;0;0;0;0;10,811;0;0;0;0;0;0;0;0;0;2,703;0;0;0;0;0;0;0;0;0;0;16,216;0;0;0;0;0;0;8,108;0;0;0;5,405;5,405;0;8,108;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;H;O;8;U;RUNARMS;1964334;RUNARMS3A_8U.jpg;4;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;0;22;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;A;RUNARMS3;RUNA;RUNA3A;3;H;O;9;D;RUNARMS;1964337;RUNARMS3A_9D.jpg;0;12;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;4;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;10;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;B;F;1;U;RUNARMS;1966880;RUNARMS3B_1U.jpg;0;38,889;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;13,889;0;25;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;B;F;2;D;RUNARMS;1966881;RUNARMS3B_2D.jpg;0;12,195;4,878;0;0;0;7,317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,439;0;0;0;0;0;0;0;0;0;0;12,195;0;0;0;17,073;0;2,439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,268;0;0;12,195;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;B;O;2;U;RUNARMS;1966882;RUNARMS3B_2U.jpg;0;4;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;38;0;36;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;B;O;3;D;RUNARMS;1966883;RUNARMS3B_3D.jpg;0;6,25;6,25;0;0;4,167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,084;8,333;0;14,584;2,084;0;0;0;0;0;0;0;12,5;0;0;0;6,25;2,084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,167;10,417;0;20,833;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;F;3;U;RUNARMS;1966884;RUNARMS3B_3U.jpg;5,556;16,667;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;2,778;2,778;0;0;0;0;0;0;0;0;0;0;2,778;0;2,778;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;19,444;2,778;27,777;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;F;4;D;RUNARMS;1966885;RUNARMS3B_4D.jpg;0;15,385;0;0;0;0;10,256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,564;0;0;0;0;0;0;0;0;0;0;12,821;0;0;0;7,692;2,564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,564;0;0;0;15,385;2,564;0;28,205;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;O;4;U;RUNARMS;1966886;RUNARMS3B_4U.jpg;0;4,082;0;0;0;14,286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,041;0;0;0;0;0;0;0;0;4,082;2,041;0;0;0;0;0;0;0;2,041;0;6,122;0;0;0;4,082;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,082;24,49;0;30,611;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;O;5;D;RUNARMS;1966887;RUNARMS3B_5D.jpg;0;0;8,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,889;2,222;13,333;0;0;0;0;0;0;0;0;20;0;0;0;8,889;2,222;0;0;0;0;0;0;0;0;0;0;2,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,444;4,444;0;24,444;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;F;5;U;RUNARMS;1966888;RUNARMS3B_5U.jpg;2,632;31,579;0;0;0;0;0;0;0;0;0;0;2,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,632;2,632;0;2,632;0;0;0;0;0;0;0;0;0;0;0;0;0;2,632;0;0;0;0;0;0;0;0;2,632;0;0;0;2,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,632;21,053;0;21,053;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;F;6;D;RUNARMS;1966889;RUNARMS3B_6D.jpg;0;0;0;0;0;7,895;2,632;2,632;0;5,263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,263;0;0;2,632;0;0;0;0;0;0;0;2,632;18,422;0;0;0;10,526;0;0;2,632;0;0;0;0;0;0;0;0;0;0;0;2,632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,053;0;7,895;7,895;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;O;6;U;RUNARMS;1966890;RUNARMS3B_6U.jpg;0;17,073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,878;0;0;0;0;0;0;0;0;7,317;7,317;7,317;0;0;0;0;0;0;0;0;2,439;0;0;0;4,878;0;4,878;0;0;0;0;0;0;0;0;0;0;0;0;0;2,439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,634;0;24,39;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;M;O;7;D;RUNARMS;1966891;RUNARMS3B_7D.jpg;0;0;2,174;2,174;0;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,348;0;0;0;0;0;0;0;0;0;0;2,174;0;0;0;0;0;0;0;0;2,174;0;19,565;0;0;0;0;0;0;0;6,522;13,043;0;0;0;0;2,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,217;0;2,174;26,087;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;H;F;7;U;RUNARMS;1966892;RUNARMS3B_7U.jpg;0;25,806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,452;0;0;0;0;0;0;0;0;0;3,226;3,226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,226;25,806;0;32,258;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;H;F;8;D;RUNARMS;1966893;RUNARMS3B_8D.jpg;0;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;7,5;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,5;0;0;20;0;0;27,5;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;H;O;8;U;RUNARMS;1966894;RUNARMS3B_8U.jpg;2;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;2;2;0;0;0;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28;0;30;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;B;RUNARMS3;RUNA;RUNA3B;3;H;O;9;D;RUNARMS;1966895;RUNARMS3B_9D.jpg;0;8,333;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,417;0;12,5;0;0;0;0;0;0;0;2,083;10,417;0;0;0;8,333;2,083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,417;4,167;0;18,75;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;B;F;1;U;RUNARMS;1966897;RUNARMS3C_1U.jpg;0;37,5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,5;27,5;0;10;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;B;F;2;D;RUNARMS;1966898;RUNARMS3C_2D.jpg;0;2,778;13,89;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,555;8,333;0;0;0;0;0;0;0;0;0;0;0;5,555;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;5,555;0;0;0;0;0;0;0;0;0;0;8,333;0;0;27,778;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;B;O;2;U;RUNARMS;1966899;RUNARMS3C_2U.jpg;0;4,167;0;2,083;0;8,333;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;2,083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,167;29,167;0;14,583;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;B;O;3;D;RUNARMS;1966900;RUNARMS3C_3D.jpg;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,889;28,889;2,222;0;2,222;0;0;0;0;0;0;0;0;0;4,445;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;8,889;0;13,333;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;F;3;U;RUNARMS;1966901;RUNARMS3C_3U.jpg;2,5;30;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;12,5;0;20;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;F;4;D;RUNARMS;1966902;RUNARMS3C_4D.jpg;0;17,5;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;5;0;25;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;O;4;U;RUNARMS;1966903;RUNARMS3C_4U.jpg;2,127;12,766;2,127;4,256;0;0;0;0;0;0;0;0;6,383;0;0;0;0;0;6,383;4,256;0;0;0;0;0;0;0;0;0;0;0;2,127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,127;27,66;0;8,51;0;0;0
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;O;5;D;RUNARMS;1966904;RUNARMS3C_5D.jpg;2,041;6,122;44,898;0;0;0;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,082;0;2,041;0;0;0;0;0;0;0;2,041;2,041;6,122;0;0;4,082;2,041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,041;4,082;0;14,286;0;0;2,041
-21,10411;55,23604;2;ETE;OUI;La Saline;Sanctuaire S;C;RUNARMS3;RUNA;RUNA3C;3;M;F;5;U;RUNARMS;1966905;RUNARMS3C_5U.jpg;2,857;28,571;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,714;0;0;0;0;0;0;0;2,857;0;0;0;0;0;0;0;2,857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,857;0;0;0;0;0;0;0;0;0;5,714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,286;11,429;0;14,286;0;0;0
